wavelength,x_bar,y_bar,z_bar
456,0.31402510000000006,0.050243679999999985,1.733559499999999
457,0.308884,0.05257303999999999,1.7208581000000003
458,0.3032904,0.05498055999999998,1.7059369000000004
459,0.29725789999999985,0.05745871999999998,1.6887371999999994
460,0.29079999999999995,0.060000000000000026,1.6691999999999996
461,0.2839700999999999,0.06260197000000003,1.6475286999999992
462,0.2767214,0.06527752000000002,1.6234127000000005
463,0.26891780000000004,0.06804208,1.5960223000000002
464,0.2604227,0.07091109,1.564527999999999
465,0.25110000000000005,0.07389999999999998,1.528099999999999
466,0.24084750000000008,0.07701599999999999,1.4861113999999997
467,0.22985120000000012,0.08026639999999999,1.4395215000000006
468,0.21840720000000005,0.08366679999999999,1.3898799000000004
469,0.20681150000000006,0.08723280000000001,1.3387362
470,0.19536,0.09097999999999999,1.28764
471,0.18421359999999998,0.09491754999999998,1.2374223
472,0.17332730000000005,0.09904584000000004,1.1878243000000002
473,0.1626881,0.10336739999999996,1.1387611000000002
474,0.15228330000000007,0.10788460000000005,1.0901480000000003
475,0.14210000000000006,0.11260000000000003,1.0418999999999998
476,0.13217860000000003,0.11753199999999997,0.9941976000000001
477,0.12256960000000006,0.12267439999999999,0.9473472999999999
478,0.11327519999999996,0.12799279999999996,0.9014531
479,0.10429789999999996,0.13345279999999998,0.8566193000000001
480,0.09563999999999995,0.13902,0.8129501000000003
481,0.08729955000000002,0.14467639999999998,0.7705173000000001
482,0.07930804,0.15046930000000003,0.7294447999999996
483,0.07171775999999999,0.15646190000000001,0.6899135999999999
484,0.06458099000000003,0.16271770000000002,0.6521048999999999
485,0.05795001000000001,0.1692999999999999,0.6162
486,0.05186211,0.1762431,0.5823286
487,0.04628151999999999,0.1835581,0.5504162000000001
488,0.04115088000000001,0.19127349999999996,0.5203375999999997
489,0.036412830000000014,0.19941799999999996,0.4919672999999998
490,0.03201,0.20802000000000007,0.4651800000000001
491,0.027917199999999993,0.21711989999999998,0.4399246000000001
492,0.024144400000000003,0.2267345000000001,0.4161836000000002
493,0.020687000000000014,0.23685710000000001,0.39388219999999996
494,0.01754040000000001,0.2474812,0.3729459000000001
495,0.014700000000000003,0.25860000000000005,0.35330000000000006
496,0.012161790000000004,0.27018490000000006,0.33485779999999987
497,0.009919960000000005,0.2822939,0.3175520999999999
498,0.00796724,0.2950504999999999,0.3013374999999999
499,0.006296346000000001,0.30857799999999985,0.2861686
500,0.004900000000000001,0.323,0.2720000000000002
501,0.0037771730000000017,0.33840209999999976,0.2588171
502,0.0029453200000000017,0.3546858000000003,0.24648379999999998
503,0.00242488,0.37169860000000005,0.23477180000000003
504,0.002236292999999999,0.3892875,0.2234533000000001
505,0.0024000000000000002,0.40730000000000005,0.2123
506,0.00292552,0.42562989999999995,0.2011692
507,0.0038365600000000006,0.4443096000000002,0.19011960000000006
508,0.005174840000000001,0.4633944,0.1792254
509,0.00698208,0.4829395000000001,0.16856080000000007
510,0.009300000000000004,0.503,0.1582
511,0.012149490000000002,0.5235692999999999,0.14813829999999997
512,0.015535880000000002,0.5445120000000002,0.13837579999999997
513,0.019477520000000012,0.5656899999999999,0.12899419999999992
514,0.023992769999999997,0.5869653000000001,0.12007510000000005
515,0.0291,0.6082,0.11169999999999992
516,0.03481484999999999,0.6293456000000002,0.10390480000000005
517,0.04112015999999999,0.6503067999999997,0.09666748
518,0.04798504000000001,0.6708752,0.08998272000000002
519,0.05537861,0.6908423999999997,0.08384531
520,0.06327000000000002,0.7100000000000003,0.07824999
521,0.07163501,0.7281852000000001,0.07320899
522,0.08046223999999996,0.7454636000000003,0.06867816000000003
523,0.08973996,0.7619693999999999,0.06456784000000003
524,0.09945644999999995,0.7778367999999999,0.060788350000000026
525,0.10959999999999999,0.7932,0.05725000999999999
526,0.12016739999999995,0.8081104000000005,0.053904350000000004
527,0.13111450000000002,0.8224962000000001,0.05074663999999998
528,0.1423679,0.8363067999999997,0.04775275999999998
529,0.15385420000000002,0.8494916000000002,0.04489858999999999
530,0.1655000000000001,0.8620000000000001,0.04216
531,0.17725709999999997,0.8738107999999994,0.03950728
532,0.18914000000000006,0.8849624,0.036935639999999985
533,0.2011694,0.8954936000000003,0.03445836000000001
534,0.2133658,0.9054431999999998,0.032088720000000015
535,0.22574989999999998,0.9148500999999998,0.029839999999999995
536,0.23832090000000014,0.9237348,0.027711809999999996
537,0.25106679999999987,0.9320924000000003,0.02569444
538,0.2639922,0.9399225999999997,0.02378716
539,0.27710170000000006,0.9472252000000001,0.02198925
540,0.29040000000000005,0.9540000000000005,0.02029999999999999
541,0.3038911999999999,0.9602560999999998,0.01871805
542,0.3175726,0.9660073999999998,0.01724036
543,0.33143839999999997,0.9712606000000004,0.015863640000000005
544,0.34548280000000003,0.9760224999999998,0.014584610000000001
545,0.35970000000000013,0.9803000000000002,0.013399999999999994
546,0.37408389999999997,0.9840924,0.012307229999999997
547,0.38863960000000003,0.9874182,0.011301880000000005
548,0.4033784,0.9903127999999998,0.010377920000000002
549,0.4183115,0.9928115999999999,0.009529306000000001
550,0.4334499000000001,0.9949501000000002,0.008749998999999994
551,0.44879529999999995,0.9967108000000006,0.008035199999999994
552,0.46433600000000014,0.9980983,0.007381599999999997
553,0.4800639999999998,0.9991120000000001,0.0067854
554,0.4959713000000001,0.9997481999999996,0.0062428000000000015
555,0.5120500999999997,0.9999999999999999,0.005749999000000003
556,0.5282958999999999,0.9998567,0.0053036
557,0.5446915999999998,0.9993046000000001,0.004899800000000002
558,0.5612094000000001,0.9983254999999999,0.0045342
559,0.5778215,0.9968986999999996,0.0042024
560,0.5945000000000001,0.9949999999999996,0.003900000000000001
561,0.6112209000000001,0.9926004999999998,0.003623200000000002
562,0.6279757999999999,0.9897425999999998,0.0033706
563,0.6447602,0.9864444000000003,0.003141400000000001
564,0.6615696999999999,0.9827240999999997,0.0029347999999999996
565,0.6783999999999999,0.9786,0.0027499990000000017
566,0.6952391999999998,0.9740837000000003,0.002585199999999999
567,0.7120586000000002,0.9691712,0.0024386
568,0.7288283999999999,0.9638568000000001,0.002309399999999999
569,0.7455187999999997,0.9581348999999999,0.0021967999999999996
570,0.7621000000000001,0.9520000000000003,0.0021000000000000003
571,0.7785432,0.9454503999999998,0.0020177329999999994
572,0.7948255999999999,0.9384992000000004,0.0019481999999999998
573,0.8109263999999999,0.9311627999999996,0.0018898000000000003
574,0.8268248000000002,0.9234575999999999,0.001840933
575,0.8424999999999998,0.9153999999999995,0.0017999999999999997
576,0.8579325000000001,0.9070064000000001,0.0017662669999999998
577,0.8730816000000001,0.8982772000000006,0.0017378
578,0.8878944000000003,0.8892047999999999,0.0017111999999999995
579,0.9023181000000001,0.8797815999999992,0.001683067
580,0.9162999999999999,0.87,0.001650000999999999
581,0.9297994999999999,0.8598613,0.0016101330000000001
582,0.9427984000000003,0.8493919999999999,0.0015643999999999996
583,0.9552775999999997,0.838622,0.0015136000000000001
584,0.9672179,0.8275813,0.0014585330000000001
585,0.9785999999999999,0.8163000000000002,0.0013999999999999998
586,0.9893856000000003,0.8047947000000002,0.001336667
587,0.9995487999999997,0.7930820000000002,0.00127
588,1.0090892,0.7811920000000002,0.001205
589,1.0180064000000002,0.7691546999999995,0.001146667
590,1.0262999999999998,0.7569999999999996,0.0011
591,1.0339826999999997,0.7447540999999995,0.0010688
592,1.0409859999999997,0.7324224,0.0010494000000000005
593,1.047188,0.7200036,0.0010355999999999998
594,1.0524667000000003,0.7074965,0.0010212000000000003
595,1.0567,0.6949,0.001
596,1.0597944,0.6822192,0.0009686399999999997
597,1.0617991999999996,0.6694716,0.0009299200000000003
598,1.0628068,0.6566743999999994,0.0008868799999999997
599,1.0629096000000002,0.6438447999999999,0.0008425599999999997
600,1.0622000000000005,0.631,0.0008000000000000001
601,1.0607351999999999,0.6181555,0.0007609600000000003
602,1.0584435999999997,0.6053144,0.00072368
603,1.0552244000000002,0.5924756000000002,0.0006859199999999997
604,1.0509768000000006,0.5796379000000002,0.0006454400000000002
605,1.0456000000000005,0.5668,0.0005999999999999998
606,1.0390369,0.5539611000000001,0.0005478667000000001
607,1.0313608,0.5411372000000001,0.0004915999999999999
608,1.0226661999999995,0.5283528,0.0004354
609,1.0130476999999998,0.5156323,0.00038346669999999986
610,1.0026,0.503,0.00033999999999999997
611,0.9913674999999998,0.4904687999999999,0.00030725330000000006
612,0.9793313999999997,0.47803040000000013,0.0002831600000000002
613,0.9664916000000002,0.4656775999999999,0.00026544000000000003
614,0.9528479000000002,0.4534032,0.00025181330000000014
615,0.9384000000000005,0.44120000000000004,0.00024
616,0.9231940000000001,0.42908,0.0002295467
617,0.9072439999999997,0.41703599999999996,0.00022063999999999992
618,0.8905020000000002,0.40503199999999995,0.00021196000000000002
619,0.8729200000000003,0.39303199999999994,0.00020218669999999995
620,0.8544499000000004,0.381,0.0001900000000000001
621,0.835084,0.36891839999999987,0.00017421329999999993
622,0.8149459999999998,0.3568271999999999,0.00015564000000000008
623,0.7941859999999997,0.34477680000000005,0.00013596
624,0.7729540000000003,0.3328176,0.00011685330000000002
625,0.7514000000000004,0.32100000000000006,0.00010000000000000006
626,0.7295836000000002,0.30933810000000017,8.613333000000003e-05
627,0.7075888,0.29785040000000007,7.460000000000002e-05
628,0.6856022000000002,0.2865935999999999,6.499999999999997e-05
629,0.6638103999999998,0.27562450000000005,5.693333e-05
630,0.6424000000000003,0.265,4.9999989999999995e-05
631,0.6215149000000001,0.2547632000000001,4.4160000000000004e-05
632,0.6011138000000001,0.24488959999999996,3.948000000000002e-05
633,0.5811051999999998,0.2353344,3.5720000000000004e-05
634,0.5613976999999998,0.2260528000000001,3.264e-05
635,0.5418999999999999,0.21700000000000003,2.9999999999999987e-05
636,0.5225995000000001,0.2081616,2.765333e-05
637,0.5035464000000002,0.19954879999999997,2.5559999999999992e-05
638,0.4847435999999998,0.19115520000000003,2.364e-05
639,0.4661938999999999,0.18297440000000004,2.1813330000000002e-05
640,0.44789999999999996,0.17499999999999993,2.0000000000000012e-05
641,0.4298613,0.16722350000000008,1.8133329999999993e-05
642,0.41209800000000013,0.1596464,1.62e-05
643,0.394644,0.15227760000000007,1.4200000000000003e-05
644,0.3775332999999999,0.14512590000000006,1.2133330000000007e-05
645,0.36080000000000007,0.13819999999999996,9.999999999999999e-06
646,0.34445629999999994,0.13150029999999993,7.733333e-06
647,0.32851680000000005,0.12502480000000005,5.400000000000003e-06
648,0.31301920000000005,0.1187792,3.200000000000001e-06
649,0.29800109999999996,0.11276910000000002,1.3333330000000011e-06
650,0.28349999999999986,0.10699999999999994,2.117582368135751e-22
651,0.2695447999999998,0.10147619999999996,-3.1763735522036263e-22
652,0.25611840000000013,0.09618864000000002,5.293955920339377e-23
653,0.2431896000000001,0.09112296000000004,0.0
654,0.23072720000000005,0.08626485000000002,0.0
655,0.2187,0.08159999999999998,0.0
656,0.2070970999999999,0.07712063999999998,0.0
657,0.19592319999999996,0.07282551999999998,0.0
658,0.18517079999999989,0.06871007999999997,0.0
659,0.17483229999999994,0.06476976,0.0
660,0.16489999999999996,0.06099999999999998,0.0
661,0.1553667,0.05739621000000002,0.0
662,0.14623000000000005,0.05395503999999999,0.0
663,0.1374900000000001,0.050673760000000026,0.0
664,0.12914669999999998,0.047549650000000006,0.0
665,0.1212,0.044579999999999995,0.0
666,0.11363969999999993,0.04175872,0.0
667,0.10646500000000002,0.039084960000000016,0.0
668,0.09969044000000005,0.03656384000000001,0.0
669,0.09333061000000001,0.034200480000000005,0.0
670,0.08739999999999995,0.032,0.0
671,0.08190096000000001,0.029962610000000004,0.0
672,0.07680427999999996,0.02807664,0.0
673,0.07207712,0.02632935999999999,0.0
674,0.06768664000000005,0.024708050000000006,0.0
675,0.06359999999999999,0.023200000000000002,0.0
676,0.059806849999999974,0.02180077,0.0
677,0.05628215999999997,0.02050111999999999,0.0
678,0.052971040000000004,0.019281079999999996,0.0
679,0.04981860999999998,0.018120690000000005,0.0
680,0.04677,0.017000000000000005,0.0
681,0.04378405,0.015903789999999998,0.0
682,0.04087536000000002,0.014837179999999998,0.0
683,0.038072639999999984,0.013810680000000002,0.0
684,0.035404609999999996,0.012834779999999995,0.0
685,0.03289999999999999,0.011920000000000004,0.0
686,0.03056419000000001,0.011068309999999998,0.0
687,0.02838055999999999,0.010273389999999997,0.0
688,0.026344839999999998,0.009533310999999997,0.0
689,0.024452750000000006,0.008846157000000002,0.0
690,0.022699999999999998,0.008209999999999995,0.0
691,0.02108428999999999,0.007623780999999999,0.0
692,0.01959988000000001,0.007085424000000001,0.0
693,0.018237320000000008,0.006591475999999997,0.0
694,0.01698717,0.006138484999999998,0.0
695,0.015839999999999996,0.005723000000000003,0.0
696,0.014790639999999999,0.005343058999999996,0.0
697,0.013831320000000001,0.0049957959999999985,0.0
698,0.012948679999999994,0.004676404000000001,0.0
699,0.012129200000000005,0.004380075000000001,0.0
700,0.011359159999999998,0.004101999999999999,0.0
701,0.010629350000000003,0.0038384530000000012,0.0
702,0.009938846000000003,0.003589099,0.0
703,0.009288422000000003,0.003354219,0.0
704,0.008678853999999998,0.003134092999999998,0.0
705,0.008110915999999998,0.002929,0.0
706,0.007582387999999999,0.002738139,0.0
707,0.007088746000000001,0.002559876,0.0
708,0.006627312999999998,0.0023932439999999992,0.0
709,0.006195408000000002,0.002237275,0.0
710,0.005790345999999999,0.002091,0.0
711,0.005409826000000001,0.0019535869999999997,0.0
712,0.005052582999999999,0.0018245799999999993,0.0
713,0.004717512000000001,0.0017035800000000003,0.0
714,0.004403506999999997,0.0015901869999999996,0.0
715,0.004109456999999999,0.0014839999999999996,0.0
716,0.0038339129999999996,0.001384496,0.0
717,0.003575748000000001,0.0012912680000000004,0.0
718,0.0033343419999999984,0.0012040920000000006,0.0
719,0.0031090750000000015,0.0011227440000000004,0.0
720,0.0028993269999999997,0.0010470000000000002,0.0
721,0.002704348000000002,0.0009765895999999995,0.0
722,0.00252302,0.0009111088,0.0
723,0.002354168,0.0008501332000000003,0.0
724,0.0021966159999999993,0.0007932384,0.0
725,0.00204919,0.00074,0.0
726,0.0019109600000000002,0.0006900826999999998,0.0
727,0.0017814379999999993,0.00064331,0.0
728,0.0016601099999999994,0.0005994959999999998,0.0
729,0.0015464589999999998,0.0005584546999999997,0.0
730,0.0014399709999999993,0.00052,0.0
731,0.0013400419999999998,0.00048391360000000003,0.0
732,0.001246275,0.0004500528,0.0
733,0.0011584709999999995,0.0004183451999999997,0.0
734,0.00107643,0.00038871839999999995,0.0
735,0.0009999492999999996,0.0003610999999999999,0.0
736,0.0009287357999999999,0.00033538350000000003,0.0
737,0.0008624332000000006,0.0003114404,0.0
738,0.0008007503000000002,0.0002891656000000001,0.0
739,0.0007433960000000001,0.0002684539,0.0
740,0.0006900786,0.00024919999999999993,0.0
741,0.0006405155999999998,0.00023130189999999993,0.0
742,0.0005945020999999999,0.00021468559999999998,0.0
743,0.0005518646,0.00019928839999999997,0.0
744,0.0005124290000000001,0.00018504750000000004,0.0
745,0.00047602129999999997,0.00017189999999999995,0.0
746,0.0004424536000000001,0.00015977810000000002,0.0
747,0.00041151169999999984,0.00014860440000000004,0.0
748,0.00038298140000000004,0.00013830159999999995,0.0
749,0.0003566491000000001,0.00012879249999999998,0.0
750,0.00033230110000000016,0.00012000000000000006,0.0
751,0.00030975859999999997,0.00011185949999999994,0.0
752,0.0002888871000000001,0.00010432239999999994,0.0
753,0.0002695394,9.73356e-05,0.0
754,0.0002515682,9.084587000000001e-05,0.0
755,0.00023482609999999997,8.480000000000003e-05,0.0
756,0.0002191709999999999,7.914667000000001e-05,0.0
757,0.00020452579999999995,7.3858e-05,0.0
758,0.00019084050000000002,6.891600000000002e-05,0.0
759,0.00017806539999999998,6.430266999999999e-05,0.0
760,0.00016615050000000003,6e-05,0.0
761,0.00015502359999999997,5.5981869999999984e-05,0.0
762,0.00014462189999999998,5.222560000000001e-05,0.0
763,0.0001349098,4.87184e-05,0.0
764,0.000125852,4.544746999999999e-05,0.0
765,0.00011741299999999998,4.239999999999999e-05,0.0
766,0.00010955149999999996,3.956103999999999e-05,0.0
767,0.00010222449999999997,3.691511999999999e-05,0.0
768,9.539445000000002e-05,3.444868000000001e-05,0.0
769,8.902390000000001e-05,3.2148159999999995e-05,0.0
770,8.307526999999999e-05,2.9999999999999994e-05,0.0
771,7.751268999999998e-05,2.7991249999999997e-05,0.0
772,7.231304e-05,2.6113560000000008e-05,0.0
773,6.745778e-05,2.4360239999999994e-05,0.0
774,6.292844000000002e-05,2.2724610000000007e-05,0.0
775,5.870652000000002e-05,2.120000000000001e-05,0.0
776,5.4770279999999985e-05,1.9778550000000007e-05,0.0
777,5.109917999999999e-05,1.8452850000000004e-05,0.0
778,4.767654000000001e-05,1.721687e-05,0.0
779,4.4485669999999984e-05,1.6064590000000005e-05,0.0
780,4.150994000000001e-05,1.499e-05,0.0
781,3.873323999999999e-05,1.3987279999999994e-05,0.0
782,3.614203e-05,1.3051550000000002e-05,0.0
783,3.372352e-05,1.2178179999999998e-05,0.0
784,3.146487000000002e-05,1.136254e-05,0.0
785,2.9353260000000017e-05,1.0599999999999998e-05,0.0
786,2.737573000000001e-05,9.885877000000002e-06,0.0
787,2.552433000000001e-05,9.217303999999995e-06,0.0
788,2.379376e-05,8.592362000000005e-06,0.0
789,2.217870000000001e-05,8.009132999999996e-06,0.0
790,2.067383000000001e-05,7.4657e-06,0.0
791,1.9272260000000006e-05,6.959566999999997e-06,0.0
792,1.79664e-05,6.487995000000001e-06,0.0
793,1.674991e-05,6.048699000000002e-06,0.0
794,1.5616480000000004e-05,5.639395999999998e-06,0.0
795,1.455977e-05,5.2578e-06,0.0
796,1.3573870000000002e-05,4.901771000000003e-06,0.0
797,1.2654359999999994e-05,4.5697199999999985e-06,0.0
798,1.1797230000000002e-05,4.2601940000000006e-06,0.0
799,1.0998439999999994e-05,3.971739000000001e-06,0.0
800,1.0253980000000002e-05,3.702900000000001e-06,0.0
801,9.559645999999998e-06,3.452163000000001e-06,0.0
802,8.912043999999999e-06,3.218302e-06,0.0
803,8.308357999999997e-06,3.0002999999999995e-06,0.0
804,7.745769000000005e-06,2.7971390000000007e-06,0.0
805,7.221455999999999e-06,2.6078000000000007e-06,0.0
806,6.732475000000003e-06,2.43122e-06,0.0
807,6.276423e-06,2.266530999999999e-06,0.0
808,5.851304e-06,2.1130129999999997e-06,0.0
809,5.455117999999998e-06,1.9699430000000014e-06,0.0
810,5.085867999999997e-06,1.836599999999999e-06,0.0
811,4.741466e-06,1.7122299999999992e-06,0.0
812,4.420236e-06,1.5962279999999998e-06,0.0
813,4.120782999999998e-06,1.4880900000000001e-06,0.0
814,3.841716e-06,1.3873140000000002e-06,0.0
815,3.5816520000000016e-06,1.2934000000000002e-06,0.0
816,3.3391269999999988e-06,1.20582e-06,0.0
817,3.1129490000000006e-06,1.1241429999999992e-06,0.0
818,2.9021209999999997e-06,1.0480090000000002e-06,0.0
819,2.7056449999999997e-06,9.770579999999998e-07,0.0
820,2.5225249999999996e-06,9.109300000000004e-07,0.0
821,2.351726e-06,8.492509999999997e-07,0.0
822,2.1924150000000006e-06,7.917209999999999e-07,0.0
823,2.0439020000000005e-06,7.380900000000002e-07,0.0
824,1.905497e-06,6.881099999999999e-07,0.0
825,1.7765090000000005e-06,6.415300000000002e-07,0.0
826,1.6562150000000001e-06,5.980899999999999e-07,0.0
827,1.5440220000000004e-06,5.575750000000001e-07,0.0
828,1.43944e-06,5.198080000000001e-07,0.0
829,1.3419769999999994e-06,4.846120000000001e-07,0.0
830,1.2511410000000003e-06,4.5181e-07,0.0
